,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value
1396,uri,http://www.wikidata.org/entity/Q57439684,en,literal,Nicole Gilbertson
1397,uri,http://www.wikidata.org/entity/Q57439704,en,literal,Shawn Floyd
1398,uri,http://www.wikidata.org/entity/Q57439784,en,literal,mazhar  adli
1399,uri,http://www.wikidata.org/entity/Q57439815,en,literal,Hongxu Dong
1400,uri,http://www.wikidata.org/entity/Q57439906,en,literal,Carlos Otero
1401,uri,http://www.wikidata.org/entity/Q57439950,en,literal,Beth Picknally Camden
1402,uri,http://www.wikidata.org/entity/Q57439995,en,literal,Rekha Garg
1403,uri,http://www.wikidata.org/entity/Q57440016,en,literal,Anne Washington
1404,uri,http://www.wikidata.org/entity/Q57440123,en,literal,Balashankar Mulloth
1405,uri,http://www.wikidata.org/entity/Q57440165,en,literal,Peter Schauss
1406,uri,http://www.wikidata.org/entity/Q57452547,en,literal,Peter Dallas
1407,uri,http://www.wikidata.org/entity/Q57483512,en,literal,Ava Lena Waldman
1408,uri,http://www.wikidata.org/entity/Q57488682,en,literal,Joanna I Loch
1409,uri,http://www.wikidata.org/entity/Q57490137,en,literal,Luis Pancorbo
1410,uri,http://www.wikidata.org/entity/Q57500179,en,literal,Sara Murphy
1411,uri,http://www.wikidata.org/entity/Q57512994,en,literal,Lauren Ilsedore Cleeves
1412,uri,http://www.wikidata.org/entity/Q57515880,en,literal,Allan C Stam
1413,uri,http://www.wikidata.org/entity/Q57515936,en,literal,Marilyne Stains
1414,uri,http://www.wikidata.org/entity/Q57548546,en,literal,Saurabh S Kulkarni
1415,uri,http://www.wikidata.org/entity/Q57697414,en,literal,Erin M Shriver
1416,uri,http://www.wikidata.org/entity/Q57743869,en,literal,Yao-Lun Yang
1417,uri,http://www.wikidata.org/entity/Q57868874,en,literal,Joshua N Edokpayi
1418,uri,http://www.wikidata.org/entity/Q58063054,en,literal,David Eddy Spicer
1419,uri,http://www.wikidata.org/entity/Q58066743,en,literal,Lawrence Band
1420,uri,http://www.wikidata.org/entity/Q58158440,en,literal,Robert Berry
1421,uri,http://www.wikidata.org/entity/Q58216314,en,literal,Raghavendra G Mirmira
1422,uri,http://www.wikidata.org/entity/Q58223593,en,literal,Jonathan L. Goodall
1423,uri,http://www.wikidata.org/entity/Q58246472,en,literal,Christian R. Hayes
1424,uri,http://www.wikidata.org/entity/Q58344748,en,literal,Alexander Wailan
1425,uri,http://www.wikidata.org/entity/Q58416142,en,literal,Sana Syed
1426,uri,http://www.wikidata.org/entity/Q58484649,en,literal,Craig Sarazin
1427,uri,http://www.wikidata.org/entity/Q58494998,en,literal,Julie Bergner
1428,uri,http://www.wikidata.org/entity/Q58528260,en,literal,A. John Simmons
1429,uri,http://www.wikidata.org/entity/Q58755196,en,literal,Stacey Sinclair
1430,uri,http://www.wikidata.org/entity/Q58934394,en,literal,Jaideep Kapur
1431,uri,http://www.wikidata.org/entity/Q58975160,en,literal,John Nesselroade
1432,uri,http://www.wikidata.org/entity/Q59161739,en,literal,Kristin A Guertin
1433,uri,http://www.wikidata.org/entity/Q59202911,en,literal,Abaz Kryemadhi
1434,uri,http://www.wikidata.org/entity/Q59244276,en,literal,Leo Selavo
1435,uri,http://www.wikidata.org/entity/Q59268486,en,literal,Kenneth Abraham
1436,uri,http://www.wikidata.org/entity/Q59325325,en,literal,Rachel Keen
1437,uri,http://www.wikidata.org/entity/Q59356463,en,literal,Ilse Cleeves
1438,uri,http://www.wikidata.org/entity/Q59430803,en,literal,Kath Weston
1439,uri,http://www.wikidata.org/entity/Q59468245,en,literal,M.G. Moharam
1440,uri,http://www.wikidata.org/entity/Q59539142,en,literal,Lindsay O Prothro
1441,uri,http://www.wikidata.org/entity/Q59557349,en,literal,Junjun Zhu
1442,uri,http://www.wikidata.org/entity/Q59558722,en,literal,Mingna Liu
1443,uri,http://www.wikidata.org/entity/Q59578408,en,literal,Matthew Devall
1444,uri,http://www.wikidata.org/entity/Q59655814,en,literal,Robert M. Epstein
1445,uri,http://www.wikidata.org/entity/Q59662012,en,literal,Lisa M Blair
1446,uri,http://www.wikidata.org/entity/Q59662111,en,literal,Coy Barefoot
1447,uri,http://www.wikidata.org/entity/Q59669159,en,literal,Steven Majewski
1448,uri,http://www.wikidata.org/entity/Q59683673,en,literal,Helmy M Siragy
1449,uri,http://www.wikidata.org/entity/Q59689926,en,literal,Sona Ghadimi
1450,uri,http://www.wikidata.org/entity/Q59692828,en,literal,Eduard Dumitrescu
1451,uri,http://www.wikidata.org/entity/Q59750312,en,literal,John Hossack
1452,uri,http://www.wikidata.org/entity/Q59846494,en,literal,Jon P. Ramsey
1453,uri,http://www.wikidata.org/entity/Q59916617,en,literal,Erfan Pakdamanian
1454,uri,http://www.wikidata.org/entity/Q59952624,en,literal,Eli J. Draizen
1455,uri,http://www.wikidata.org/entity/Q60056337,en,literal,Brie Gertler
1456,uri,http://www.wikidata.org/entity/Q60161916,en,literal,Stephanie Shipp
1457,uri,http://www.wikidata.org/entity/Q60228143,en,literal,Claire M Brown
1458,uri,http://www.wikidata.org/entity/Q60328847,en,literal,Ukpong B Eyo
1459,uri,http://www.wikidata.org/entity/Q60393695,en,literal,Bi-Cheng Zhou
1460,uri,http://www.wikidata.org/entity/Q60449072,en,literal,Jennifer LoCasale-Crouch
1461,uri,http://www.wikidata.org/entity/Q60569884,en,literal,William W. Sihler
1462,uri,http://www.wikidata.org/entity/Q60617463,en,literal,Theodore E. Batchman
1463,uri,http://www.wikidata.org/entity/Q60676758,en,literal,Robert E. Emery
1464,uri,http://www.wikidata.org/entity/Q60734938,en,literal,Robert Sellers
1465,uri,http://www.wikidata.org/entity/Q60784773,en,literal,Lanice Avery
1466,uri,http://www.wikidata.org/entity/Q60784790,en,literal,Sophie Trawalter
1467,uri,http://www.wikidata.org/entity/Q60977037,en,literal,Melissa M Kendall
1468,uri,http://www.wikidata.org/entity/Q60988918,en,literal,Christine Mitchell
1469,uri,http://www.wikidata.org/entity/Q61045269,en,literal,Craig H. Benson
1470,uri,http://www.wikidata.org/entity/Q61139667,en,literal,Michael B Black
1471,uri,http://www.wikidata.org/entity/Q61142635,en,literal,Mohammad Sharifian Gh.
1472,uri,http://www.wikidata.org/entity/Q61157693,en,literal,Mohammad Fallahi-Sichani
1473,uri,http://www.wikidata.org/entity/Q61160417,en,literal,John H Bushweller
1474,uri,http://www.wikidata.org/entity/Q61179413,en,literal,Koong Yi
1475,uri,http://www.wikidata.org/entity/Q61296751,en,literal,David Nemer
1476,uri,http://www.wikidata.org/entity/Q61372601,en,literal,Vivian C. Wong
1477,uri,http://www.wikidata.org/entity/Q61478766,en,literal,Dana K Dawson
1478,uri,http://www.wikidata.org/entity/Q61480711,en,literal,Andrew T Grainger
1479,uri,http://www.wikidata.org/entity/Q61610534,en,literal,Catherine Pilcher Bradshaw
1480,uri,http://www.wikidata.org/entity/Q61613300,en,literal,Jack Naglieri
1481,uri,http://www.wikidata.org/entity/Q61627797,en,literal,Jixie Zhang
1482,uri,http://www.wikidata.org/entity/Q61644111,en,literal,William Weaver Austin
1483,uri,http://www.wikidata.org/entity/Q61658027,en,literal,Ralph Lerner
1484,uri,http://www.wikidata.org/entity/Q61823006,en,literal,Carmelita Pickett
1485,uri,http://www.wikidata.org/entity/Q62091223,en,literal,Carol A Gilchrist
1486,uri,http://www.wikidata.org/entity/Q62091227,en,literal,Rashidul Haque
1487,uri,http://www.wikidata.org/entity/Q62513266,en,literal,George Blaettermann
1488,uri,http://www.wikidata.org/entity/Q62534475,en,literal,Michael Ryan
1489,uri,http://www.wikidata.org/entity/Q62555215,en,literal,Andreas Beling
1490,uri,http://www.wikidata.org/entity/Q62555712,en,literal,Erfaneh Gharavi
1491,uri,http://www.wikidata.org/entity/Q62597313,en,literal,Albina Orlova
1492,uri,http://www.wikidata.org/entity/Q62609323,en,literal,Joe C. Campbell
1493,uri,http://www.wikidata.org/entity/Q62609539,en,literal,Diana Vaman
1494,uri,http://www.wikidata.org/entity/Q62609702,en,literal,Robert J. Hirosky
1495,uri,http://www.wikidata.org/entity/Q63014343,en,literal,Yaqin Xu
1496,uri,http://www.wikidata.org/entity/Q63015429,en,literal,Madhav Marathe
1497,uri,http://www.wikidata.org/entity/Q63018132,en,literal,Gorav Ailawadi
1498,uri,http://www.wikidata.org/entity/Q63166710,en,literal,Darwin J Operario
1499,uri,http://www.wikidata.org/entity/Q63195680,en,literal,Breyette Lorntz
1500,uri,http://www.wikidata.org/entity/Q63230300,en,literal,William E. Kunkel
1501,uri,http://www.wikidata.org/entity/Q63241912,en,literal,Christopher P. Goyne
1502,uri,http://www.wikidata.org/entity/Q63253505,en,literal,Qiugui Zhou
1503,uri,http://www.wikidata.org/entity/Q63254664,en,literal,Dorrie K. Fontaine
1504,uri,http://www.wikidata.org/entity/Q63591014,en,literal,Patricia Wattenmaker
1505,uri,http://www.wikidata.org/entity/Q63614136,en,literal,Craig Volden
1506,uri,http://www.wikidata.org/entity/Q63615380,en,literal,Arthur W. Lichtenberger
1507,uri,http://www.wikidata.org/entity/Q63644976,en,literal,Karen McGlathery
1508,uri,http://www.wikidata.org/entity/Q63791841,en,literal,Alistair Duckworth
1509,uri,http://www.wikidata.org/entity/Q63897706,en,literal,Arup Sarkar
1510,uri,http://www.wikidata.org/entity/Q63930019,en,literal,Luis Felipe R. Murillo
1511,uri,http://www.wikidata.org/entity/Q63943172,en,literal,Gerard P. Learmonth
1512,uri,http://www.wikidata.org/entity/Q63991029,en,literal,Deborah Lawrence
1513,uri,http://www.wikidata.org/entity/Q63993949,en,literal,Sally Hudson
1514,uri,http://www.wikidata.org/entity/Q64009439,en,literal,Jonathan Kropko
1515,uri,http://www.wikidata.org/entity/Q64027295,en,literal,Thomas Pierce
1516,uri,http://www.wikidata.org/entity/Q64304324,en,literal,Dennis Clark
1517,uri,http://www.wikidata.org/entity/Q64457482,en,literal,Rachel Letteri
1518,uri,http://www.wikidata.org/entity/Q64481946,en,literal,Rebecca Pompano
1519,uri,http://www.wikidata.org/entity/Q64496057,en,literal,Ricardo P. Schiavon
1520,uri,http://www.wikidata.org/entity/Q64537795,en,literal,Deborah A. Verstegen
1521,uri,http://www.wikidata.org/entity/Q64590298,en,literal,Sarah L. French
1522,uri,http://www.wikidata.org/entity/Q64590631,en,literal,Katherine Margaret Still
1523,uri,http://www.wikidata.org/entity/Q64681766,en,literal,Tri Thanh Pham
1524,uri,http://www.wikidata.org/entity/Q64708119,en,literal,Andrew D. Kaufman
1525,uri,http://www.wikidata.org/entity/Q64718899,en,literal,Cassandra Fraser
1526,uri,http://www.wikidata.org/entity/Q64748860,en,literal,Laura E. Barnes
1527,uri,http://www.wikidata.org/entity/Q64748931,en,literal,Bethany A. Teachman
1528,uri,http://www.wikidata.org/entity/Q64786165,en,literal,Maximilian Schele De Vere
1529,uri,http://www.wikidata.org/entity/Q64857702,en,literal,Gloria Corti
1530,uri,http://www.wikidata.org/entity/Q64865833,en,literal,Narges Tabari
1531,uri,http://www.wikidata.org/entity/Q65005904,en,literal,Patricia Meyer Spacks
1532,uri,http://www.wikidata.org/entity/Q65013183,en,literal,Lindsay B. Wheeler
1533,uri,http://www.wikidata.org/entity/Q65013309,en,literal,Michael S. Palmer
1534,uri,http://www.wikidata.org/entity/Q65048715,en,literal,Nitya Kallivayalil
1535,uri,http://www.wikidata.org/entity/Q65785266,en,literal,Gizem Korkmaz
1536,uri,http://www.wikidata.org/entity/Q65926384,en,literal,Fraser D. Neiman
1537,uri,http://www.wikidata.org/entity/Q66305503,en,literal,Mark Sochor
1538,uri,http://www.wikidata.org/entity/Q66316842,en,literal,Donald Dean Jackson
1539,uri,http://www.wikidata.org/entity/Q66393200,en,literal,Kevin A. Janes
1540,uri,http://www.wikidata.org/entity/Q66780391,en,literal,Carla Green
1541,uri,http://www.wikidata.org/entity/Q67207520,en,literal,Peter Norton
1542,uri,http://www.wikidata.org/entity/Q67499167,en,literal,Mila Maria Theresia Versteeg
1543,uri,http://www.wikidata.org/entity/Q67876753,en,literal,Lisa A. Speidel
1544,uri,http://www.wikidata.org/entity/Q67877198,en,literal,David L. Driscoll
1545,uri,http://www.wikidata.org/entity/Q68706920,en,literal,Wei Chen
1546,uri,http://www.wikidata.org/entity/Q69412649,en,literal,H. T. Cromartie
1547,uri,http://www.wikidata.org/entity/Q69978562,en,literal,Denise Newman
1548,uri,http://www.wikidata.org/entity/Q71122246,en,literal,Professor Hilary Bart-Smith
1549,uri,http://www.wikidata.org/entity/Q72530504,en,literal,Nancy Kechner
1550,uri,http://www.wikidata.org/entity/Q72967201,en,literal,Christopher M. S. Johns
1551,uri,http://www.wikidata.org/entity/Q73200471,en,literal,Eleftherios N. Economou
1552,uri,http://www.wikidata.org/entity/Q73326541,en,literal,Li-Zhi Mi
1553,uri,http://www.wikidata.org/entity/Q73412332,en,literal,Charles A. Sackett
1554,uri,http://www.wikidata.org/entity/Q73838240,en,literal,Quan Chen
1555,uri,http://www.wikidata.org/entity/Q75262730,en,literal,Dale C. Copeland
1556,uri,http://www.wikidata.org/entity/Q75757929,en,literal,Harry Y. Gamble
1557,uri,http://www.wikidata.org/entity/Q77365188,en,literal,Daphna Bassok
1558,uri,http://www.wikidata.org/entity/Q77558395,en,literal,Patrick Hopkins
1559,uri,http://www.wikidata.org/entity/Q77689825,en,literal,Edward Courtney
1560,uri,http://www.wikidata.org/entity/Q78338820,en,literal,Garrick Louis
1561,uri,http://www.wikidata.org/entity/Q79188833,en,literal,Gavin H West
1562,uri,http://www.wikidata.org/entity/Q79467331,en,literal,Julia J Scialla
1563,uri,http://www.wikidata.org/entity/Q79698344,en,literal,Selma Maria B Jerônimo
1564,uri,http://www.wikidata.org/entity/Q79753644,en,literal,Mark R Wick
1565,uri,http://www.wikidata.org/entity/Q79926534,en,literal,Michael Mcculloch
1566,uri,http://www.wikidata.org/entity/Q80036672,en,literal,Toru Yoshikawa
1567,uri,http://www.wikidata.org/entity/Q80461718,en,literal,A. Robert Kuhlthau
1568,uri,http://www.wikidata.org/entity/Q80868447,en,literal,Jim Coan
1569,uri,http://www.wikidata.org/entity/Q81080002,en,literal,Dietrich H. Bodenstein
1570,uri,http://www.wikidata.org/entity/Q81795939,en,literal,Robert W. Berger
1571,uri,http://www.wikidata.org/entity/Q81807499,en,literal,Paul Clark
1572,uri,http://www.wikidata.org/entity/Q82255354,en,literal,Chani J Hodonsky
1573,uri,http://www.wikidata.org/entity/Q82636413,en,literal,Caitlin Donahue Wylie
1574,uri,http://www.wikidata.org/entity/Q83298510,en,literal,Beat A Kaufmann
1575,uri,http://www.wikidata.org/entity/Q83552006,en,literal,Ashley Carse
1576,uri,http://www.wikidata.org/entity/Q83624841,en,literal,Yun Shim
1577,uri,http://www.wikidata.org/entity/Q83751661,en,literal,Denise Walsh
1578,uri,http://www.wikidata.org/entity/Q83755392,en,literal,Anindya Ganguly
1579,uri,http://www.wikidata.org/entity/Q83861764,en,literal,Ryan D Gentzler
1580,uri,http://www.wikidata.org/entity/Q84053543,en,literal,Erich M. Purpur
1581,uri,http://www.wikidata.org/entity/Q84076556,en,literal,James AJ
1582,uri,http://www.wikidata.org/entity/Q84345604,en,literal,Arian Abdulla
1583,uri,http://www.wikidata.org/entity/Q84521903,en,literal,Justin L Weppner
1584,uri,http://www.wikidata.org/entity/Q84790233,en,literal,Jamie Jirout
1585,uri,http://www.wikidata.org/entity/Q85149280,en,literal,Charles Marsh
1586,uri,http://www.wikidata.org/entity/Q85174148,en,literal,Alireza Korangy
1587,uri,http://www.wikidata.org/entity/Q85252109,en,literal,Liming Yu
1588,uri,http://www.wikidata.org/entity/Q85311115,en,literal,Chiuan-Ren Yeh
1589,uri,http://www.wikidata.org/entity/Q85394045,en,literal,Prasad Srikakulapu
1590,uri,http://www.wikidata.org/entity/Q85439775,en,literal,Smriti Gupta
1591,uri,http://www.wikidata.org/entity/Q85502812,en,literal,Jason Scott Johnston
1592,uri,http://www.wikidata.org/entity/Q85514926,en,literal,Simon G Brauer
1593,uri,http://www.wikidata.org/entity/Q85623953,en,literal,Mary Anne Case
1594,uri,http://www.wikidata.org/entity/Q85776150,en,literal,Seyyed Mohsen Hosseini Barkooie
1595,uri,http://www.wikidata.org/entity/Q85842226,en,literal,Atul Bali
1596,uri,http://www.wikidata.org/entity/Q85856831,en,literal,Milka Doktorova
1597,uri,http://www.wikidata.org/entity/Q86029370,en,literal,Heather McDaniel
1598,uri,http://www.wikidata.org/entity/Q86131998,en,literal,Changcheng Jiang
1599,uri,http://www.wikidata.org/entity/Q86177042,en,literal,Max C N Castorani
1600,uri,http://www.wikidata.org/entity/Q86367563,en,literal,Casandra L Hoffman
1601,uri,http://www.wikidata.org/entity/Q86475340,en,literal,Erika H. James
1602,uri,http://www.wikidata.org/entity/Q86501048,en,literal,Drew A Harris
1603,uri,http://www.wikidata.org/entity/Q86625896,en,literal,Pim Oomen
1604,uri,http://www.wikidata.org/entity/Q87008625,en,literal,Dongge Li
1605,uri,http://www.wikidata.org/entity/Q87091461,en,literal,Daniel Abebayehu
1606,uri,http://www.wikidata.org/entity/Q87161839,en,literal,Janet P Trammell
1607,uri,http://www.wikidata.org/entity/Q87206260,en,literal,Adrienne Wood
1608,uri,http://www.wikidata.org/entity/Q87246141,en,literal,Victoria Niklas
1609,uri,http://www.wikidata.org/entity/Q87326189,en,literal,Behnam Keshavarz
1610,uri,http://www.wikidata.org/entity/Q87350885,en,literal,Hui Chen
1611,uri,http://www.wikidata.org/entity/Q87376911,en,literal,Péter Sándor
1612,uri,http://www.wikidata.org/entity/Q87730193,en,literal,Rafael N Alexander
1613,uri,http://www.wikidata.org/entity/Q87757065,en,literal,Marcos M Pires
1614,uri,http://www.wikidata.org/entity/Q87799310,en,literal,Robert L Chevalier
1615,uri,http://www.wikidata.org/entity/Q87824789,en,literal,Amanda K Gibson
1616,uri,http://www.wikidata.org/entity/Q87830294,en,literal,Vishnu M Chandra
1617,uri,http://www.wikidata.org/entity/Q87839731,en,literal,Maxim V Shugaev
1618,uri,http://www.wikidata.org/entity/Q87894622,en,literal,Samuel R Walton
1619,uri,http://www.wikidata.org/entity/Q87901889,en,literal,Jacob Porter
1620,uri,http://www.wikidata.org/entity/Q87933238,en,literal,William S Kearney
1621,uri,http://www.wikidata.org/entity/Q88043534,en,literal,Yu-Yo Sun
1622,uri,http://www.wikidata.org/entity/Q88051691,en,literal,Wiktor Tokarek
1623,uri,http://www.wikidata.org/entity/Q88069242,en,literal,Alban Gaultier
1624,uri,http://www.wikidata.org/entity/Q88093134,en,literal,John Kim
1625,uri,http://www.wikidata.org/entity/Q88107839,en,literal,Thomas M Guterbock
1626,uri,http://www.wikidata.org/entity/Q88119619,en,literal,M Carly Lin
1627,uri,http://www.wikidata.org/entity/Q88129153,en,literal,Thomas P Remcho
1628,uri,http://www.wikidata.org/entity/Q88132332,en,literal,Jeffrey D. Blume
1629,uri,http://www.wikidata.org/entity/Q88202255,en,literal,Bishal Paudel
1630,uri,http://www.wikidata.org/entity/Q88315018,en,literal,Chang Hee Jung
1631,uri,http://www.wikidata.org/entity/Q88345624,en,literal,Justin M Farry
1632,uri,http://www.wikidata.org/entity/Q88358796,en,literal,Alice J. Liu
1633,uri,http://www.wikidata.org/entity/Q88371091,en,literal,Teja Pristavec
1634,uri,http://www.wikidata.org/entity/Q88387397,en,literal,Matthew N Eisler
1635,uri,http://www.wikidata.org/entity/Q88406757,en,literal,Marium Naveed Khan
1636,uri,http://www.wikidata.org/entity/Q88436083,en,literal,Kenneth Brayman
1637,uri,http://www.wikidata.org/entity/Q88579100,en,literal,Jeff Bary
1638,uri,http://www.wikidata.org/entity/Q88727162,en,literal,Margaret M Elmer-Dixon
1639,uri,http://www.wikidata.org/entity/Q88782504,en,literal,Tomoko Yoshikawa
1640,uri,http://www.wikidata.org/entity/Q88789500,en,literal,Anthony Orr
1641,uri,http://www.wikidata.org/entity/Q88979837,en,literal,Thurl E Harris
1642,uri,http://www.wikidata.org/entity/Q89025705,en,literal,Marty W Mayo
1643,uri,http://www.wikidata.org/entity/Q89054665,en,literal,Spencer Tassone
1644,uri,http://www.wikidata.org/entity/Q89091700,en,literal,Alan D Rogol
1645,uri,http://www.wikidata.org/entity/Q89180917,en,literal,Steven L Gonias
1646,uri,http://www.wikidata.org/entity/Q89207378,en,literal,Stephen S Rich
1647,uri,http://www.wikidata.org/entity/Q89372335,en,literal,Rennie Mapp
1648,uri,http://www.wikidata.org/entity/Q89395007,en,literal,Janet I Warren
1649,uri,http://www.wikidata.org/entity/Q89416072,en,literal,Sebastian Giudice
1650,uri,http://www.wikidata.org/entity/Q89430824,en,literal,Alison K Criss
1651,uri,http://www.wikidata.org/entity/Q89504881,en,literal,Jiwoon Bae
1652,uri,http://www.wikidata.org/entity/Q89508968,en,literal,C Daniel Meliza
1653,uri,http://www.wikidata.org/entity/Q89545020,en,literal,Shawn Russell
1654,uri,http://www.wikidata.org/entity/Q89554847,en,literal,Nicholas D Sidiropoulos
1655,uri,http://www.wikidata.org/entity/Q89570186,en,literal,Maura C Belanger
1656,uri,http://www.wikidata.org/entity/Q89690883,en,literal,Ha Do Byon
1657,uri,http://www.wikidata.org/entity/Q89717615,en,literal,Chris Neale
1658,uri,http://www.wikidata.org/entity/Q89747872,en,literal,Kyusang Lee
1659,uri,http://www.wikidata.org/entity/Q89846597,en,literal,Jacob E Walley
1660,uri,http://www.wikidata.org/entity/Q89872174,en,literal,Meredith Sheil
1661,uri,http://www.wikidata.org/entity/Q89920968,en,literal,Daniel V. Pitti
1662,uri,http://www.wikidata.org/entity/Q89982952,en,literal,Richard J Price
1663,uri,http://www.wikidata.org/entity/Q90014939,en,literal,Scott B Vande Pol
1664,uri,http://www.wikidata.org/entity/Q90019667,en,literal,Karina Torres-Castro
1665,uri,http://www.wikidata.org/entity/Q90019672,en,literal,Carlos Honrado
1666,uri,http://www.wikidata.org/entity/Q90060439,en,literal,Jennifer Burnsed
1667,uri,http://www.wikidata.org/entity/Q90133452,en,literal,Song Hu
1668,uri,http://www.wikidata.org/entity/Q90142358,en,literal,Irina Vladimirovna Pavlova
1669,uri,http://www.wikidata.org/entity/Q90177584,en,literal,Alexander S Krupnick
1670,uri,http://www.wikidata.org/entity/Q90239824,en,literal,Qijun He
1671,uri,http://www.wikidata.org/entity/Q90252172,en,literal,Sanford H Feldman
1672,uri,http://www.wikidata.org/entity/Q90258589,en,literal,K Jane Muir
1673,uri,http://www.wikidata.org/entity/Q90269438,en,literal,David M. Parichy
1674,uri,http://www.wikidata.org/entity/Q90331026,en,literal,Yuan-Yuan Zhu
1675,uri,http://www.wikidata.org/entity/Q90425994,en,literal,Róża K Przanowska
1676,uri,http://www.wikidata.org/entity/Q90485633,en,literal,Ridwan Alam
1677,uri,http://www.wikidata.org/entity/Q90587308,en,literal,Alexander Z Chen
1678,uri,http://www.wikidata.org/entity/Q90603882,en,literal,Amy J Mathers
1679,uri,http://www.wikidata.org/entity/Q90632511,en,literal,Prasad R Konkalmatt
1680,uri,http://www.wikidata.org/entity/Q90638403,en,literal,Sara Lu Riggs
1681,uri,http://www.wikidata.org/entity/Q90776981,en,literal,Philip I Chow
1682,uri,http://www.wikidata.org/entity/Q90851966,en,literal,Matthew A Reidenbach
1683,uri,http://www.wikidata.org/entity/Q90894239,en,literal,Maria Beatriz Lopes
1684,uri,http://www.wikidata.org/entity/Q90942109,en,literal,Jenny J Roe
1685,uri,http://www.wikidata.org/entity/Q90994717,en,literal,Pamela K Mason
1686,uri,http://www.wikidata.org/entity/Q91071633,en,literal,Marcel Utz
1687,uri,http://www.wikidata.org/entity/Q91074280,en,literal,Andrew W L Kinman
1688,uri,http://www.wikidata.org/entity/Q91190793,en,literal,Joseph P. Allen
1689,uri,http://www.wikidata.org/entity/Q91259695,en,literal,Jeffrey W Gander
1690,uri,http://www.wikidata.org/entity/Q91264726,en,literal,Yuichi J Machida
1691,uri,http://www.wikidata.org/entity/Q91281015,en,literal,Jia Liu
1692,uri,http://www.wikidata.org/entity/Q91288236,en,literal,Kwon-Sik Park
