,person.type,person.value,sexorgender.xml:lang,sexorgender.type,sexorgender.value,personLabel.xml:lang,personLabel.type,personLabel.value
1515,uri,http://www.wikidata.org/entity/Q85514926,,,,en,literal,Simon G Brauer
1516,uri,http://www.wikidata.org/entity/Q85776150,,,,en,literal,Seyyed Mohsen Hosseini Barkooie
1517,uri,http://www.wikidata.org/entity/Q85842226,,,,en,literal,Atul Bali
1518,uri,http://www.wikidata.org/entity/Q85856831,,,,en,literal,Milka Doktorova
1519,uri,http://www.wikidata.org/entity/Q86131998,,,,en,literal,Changcheng Jiang
1520,uri,http://www.wikidata.org/entity/Q86177042,,,,en,literal,Max C N Castorani
1521,uri,http://www.wikidata.org/entity/Q86367563,,,,en,literal,Casandra L Hoffman
1522,uri,http://www.wikidata.org/entity/Q86501048,,,,en,literal,Drew A Harris
1523,uri,http://www.wikidata.org/entity/Q86625896,,,,en,literal,Pim Oomen
1524,uri,http://www.wikidata.org/entity/Q87008625,,,,en,literal,Dongge Li
1525,uri,http://www.wikidata.org/entity/Q87161839,,,,en,literal,Janet P Trammell
1526,uri,http://www.wikidata.org/entity/Q87206260,,,,en,literal,Adrienne Wood
1527,uri,http://www.wikidata.org/entity/Q87246141,,,,en,literal,Victoria Niklas
1528,uri,http://www.wikidata.org/entity/Q87326189,,,,en,literal,Behnam Keshavarz
1529,uri,http://www.wikidata.org/entity/Q87350885,,,,en,literal,Hui Chen
1530,uri,http://www.wikidata.org/entity/Q87376911,,,,en,literal,Péter Sándor
1531,uri,http://www.wikidata.org/entity/Q87730193,,,,en,literal,Rafael N Alexander
1532,uri,http://www.wikidata.org/entity/Q87757065,,,,en,literal,Marcos M Pires
1533,uri,http://www.wikidata.org/entity/Q87824789,,,,en,literal,Amanda K Gibson
1534,uri,http://www.wikidata.org/entity/Q87830294,,,,en,literal,Vishnu M Chandra
1535,uri,http://www.wikidata.org/entity/Q87839731,,,,en,literal,Maxim V Shugaev
1536,uri,http://www.wikidata.org/entity/Q87901889,,,,en,literal,Jacob Porter
1537,uri,http://www.wikidata.org/entity/Q88043534,,,,en,literal,Yu-Yo Sun
1538,uri,http://www.wikidata.org/entity/Q88051691,,,,en,literal,Wiktor Tokarek
1539,uri,http://www.wikidata.org/entity/Q88069242,,,,en,literal,Alban Gaultier
1540,uri,http://www.wikidata.org/entity/Q88119619,,,,en,literal,M Carly Lin
1541,uri,http://www.wikidata.org/entity/Q88202255,,,,en,literal,Bishal Paudel
1542,uri,http://www.wikidata.org/entity/Q88315018,,,,en,literal,Chang Hee Jung
1543,uri,http://www.wikidata.org/entity/Q88345624,,,,en,literal,Justin M Farry
1544,uri,http://www.wikidata.org/entity/Q88358796,,,,en,literal,Alice J. Liu
1545,uri,http://www.wikidata.org/entity/Q88371091,,,,en,literal,Teja Pristavec
1546,uri,http://www.wikidata.org/entity/Q88387397,,,,en,literal,Matthew N Eisler
1547,uri,http://www.wikidata.org/entity/Q88406757,,,,en,literal,Marium Naveed Khan
1548,uri,http://www.wikidata.org/entity/Q88436083,,,,en,literal,Kenneth Brayman
1549,uri,http://www.wikidata.org/entity/Q88782504,,,,en,literal,Tomoko Yoshikawa
1550,uri,http://www.wikidata.org/entity/Q88789500,,,,en,literal,Anthony Orr
1551,uri,http://www.wikidata.org/entity/Q88979837,,,,en,literal,Thurl E Harris
1552,uri,http://www.wikidata.org/entity/Q89025705,,,,en,literal,Marty W Mayo
1553,uri,http://www.wikidata.org/entity/Q89054665,,,,en,literal,Spencer Tassone
1554,uri,http://www.wikidata.org/entity/Q89091700,,,,en,literal,Alan D Rogol
1555,uri,http://www.wikidata.org/entity/Q89207378,,,,en,literal,Stephen S Rich
1556,uri,http://www.wikidata.org/entity/Q89372335,,,,en,literal,Rennie Mapp
1557,uri,http://www.wikidata.org/entity/Q89395007,,,,en,literal,Janet I Warren
1558,uri,http://www.wikidata.org/entity/Q89416072,,,,en,literal,Sebastian Giudice
1559,uri,http://www.wikidata.org/entity/Q89430824,,,,en,literal,Alison K Criss
1560,uri,http://www.wikidata.org/entity/Q89504881,,,,en,literal,Jiwoon Bae
1561,uri,http://www.wikidata.org/entity/Q89508968,,,,en,literal,C Daniel Meliza
1562,uri,http://www.wikidata.org/entity/Q89545020,,,,en,literal,Shawn Russell
1563,uri,http://www.wikidata.org/entity/Q89554847,,,,en,literal,Nicholas D Sidiropoulos
1564,uri,http://www.wikidata.org/entity/Q89570186,,,,en,literal,Maura C Belanger
1565,uri,http://www.wikidata.org/entity/Q89690883,,,,en,literal,Ha Do Byon
1566,uri,http://www.wikidata.org/entity/Q89717615,,,,en,literal,Chris Neale
1567,uri,http://www.wikidata.org/entity/Q89747872,,,,en,literal,Kyusang Lee
1568,uri,http://www.wikidata.org/entity/Q89846597,,,,en,literal,Jacob E Walley
1569,uri,http://www.wikidata.org/entity/Q89872174,,,,en,literal,Meredith Sheil
1570,uri,http://www.wikidata.org/entity/Q90014939,,,,en,literal,Scott B Vande Pol
1571,uri,http://www.wikidata.org/entity/Q90019667,,,,en,literal,Karina Torres-Castro
1572,uri,http://www.wikidata.org/entity/Q90060439,,,,en,literal,Jennifer Burnsed
1573,uri,http://www.wikidata.org/entity/Q90133452,,,,en,literal,Song Hu
1574,uri,http://www.wikidata.org/entity/Q90239824,,,,en,literal,Qijun He
1575,uri,http://www.wikidata.org/entity/Q90252172,,,,en,literal,Sanford H Feldman
1576,uri,http://www.wikidata.org/entity/Q90258589,,,,en,literal,K Jane Muir
1577,uri,http://www.wikidata.org/entity/Q90331026,,,,en,literal,Yuan-Yuan Zhu
1578,uri,http://www.wikidata.org/entity/Q90425994,,,,en,literal,Róża K Przanowska
1579,uri,http://www.wikidata.org/entity/Q90485633,,,,en,literal,Ridwan Alam
1580,uri,http://www.wikidata.org/entity/Q90603882,,,,en,literal,Amy J Mathers
1581,uri,http://www.wikidata.org/entity/Q90632511,,,,en,literal,Prasad R Konkalmatt
1582,uri,http://www.wikidata.org/entity/Q90776981,,,,en,literal,Philip I Chow
1583,uri,http://www.wikidata.org/entity/Q90851966,,,,en,literal,Matthew A Reidenbach
1584,uri,http://www.wikidata.org/entity/Q90942109,,,,en,literal,Jenny J Roe
1585,uri,http://www.wikidata.org/entity/Q90994717,,,,en,literal,Pamela K Mason
1586,uri,http://www.wikidata.org/entity/Q91259695,,,,en,literal,Jeffrey W Gander
1587,uri,http://www.wikidata.org/entity/Q91264726,,,,en,literal,Yuichi J Machida
1588,uri,http://www.wikidata.org/entity/Q91281015,,,,en,literal,Jia Liu
1589,uri,http://www.wikidata.org/entity/Q91288236,,,,en,literal,Kwon-Sik Park
1590,uri,http://www.wikidata.org/entity/Q91296579,,,,en,literal,Sedat Ozer
1591,uri,http://www.wikidata.org/entity/Q91325085,,,,en,literal,Rongxin Fu
1592,uri,http://www.wikidata.org/entity/Q91337715,,,,en,literal,Anil Vullikanti
1593,uri,http://www.wikidata.org/entity/Q91384899,,,,en,literal,Farzad Farnoud
1594,uri,http://www.wikidata.org/entity/Q91414112,,,,en,literal,Rodrigo Valdes-Rodriguez
1595,uri,http://www.wikidata.org/entity/Q91520710,,,,en,literal,Kazuki Iida
1596,uri,http://www.wikidata.org/entity/Q91626961,,,,en,literal,Hanuman P Kalmode
1597,uri,http://www.wikidata.org/entity/Q91670381,,,,en,literal,Zhongcheng Mei
1598,uri,http://www.wikidata.org/entity/Q91670385,,,,en,literal,Amir Manafi
1599,uri,http://www.wikidata.org/entity/Q91670389,,,,en,literal,Anirban Banerjee
1600,uri,http://www.wikidata.org/entity/Q91670394,,,,en,literal,Bayan Mahgoub
1601,uri,http://www.wikidata.org/entity/Q91720806,,,,en,literal,Erin R Voss
1602,uri,http://www.wikidata.org/entity/Q91801786,,,,en,literal,Nasser Mohammed
1603,uri,http://www.wikidata.org/entity/Q91881205,,,,en,literal,Emily Kathryn Cloyd
1604,uri,http://www.wikidata.org/entity/Q91951735,,,,en,literal,Shayna L Showalter
1605,uri,http://www.wikidata.org/entity/Q91970735,,,,en,literal,Megan J. Heise
1606,uri,http://www.wikidata.org/entity/Q91974870,,,,en,literal,Ali Khalilimeybodi
1607,uri,http://www.wikidata.org/entity/Q92141444,,,,en,literal,Wanqing Xie
1608,uri,http://www.wikidata.org/entity/Q92210642,,,,en,literal,Bethany Jablonski Horton
1609,uri,http://www.wikidata.org/entity/Q92263918,,,,en,literal,Dae Joong Kim
1610,uri,http://www.wikidata.org/entity/Q92306418,,,,en,literal,Brittany A McCormick
1611,uri,http://www.wikidata.org/entity/Q92353244,,,,en,literal,Vlad Serbulea
1612,uri,http://www.wikidata.org/entity/Q92445360,,,,en,literal,Gregory Mitchell
1613,uri,http://www.wikidata.org/entity/Q92450043,,,,en,literal,Godfrey Dzhivhuho
1614,uri,http://www.wikidata.org/entity/Q92491034,,,,en,literal,Donald F Hunt
1615,uri,http://www.wikidata.org/entity/Q92497838,,,,en,literal,Colleen Laurence
1616,uri,http://www.wikidata.org/entity/Q92501341,,,,en,literal,Kristine M Matson
1617,uri,http://www.wikidata.org/entity/Q92596580,,,,en,literal,Nicole Swope
1618,uri,http://www.wikidata.org/entity/Q92653736,,,,en,literal,Erika Ramsdale
1619,uri,http://www.wikidata.org/entity/Q92827389,,,,en,literal,Fujun Qin
1620,uri,http://www.wikidata.org/entity/Q92999562,,,,en,literal,Angie Nishio-Lucar
1621,uri,http://www.wikidata.org/entity/Q93019718,,,,en,literal,Chad Aldridge
1622,uri,http://www.wikidata.org/entity/Q93029277,,,,en,literal,Shuo Wei
1623,uri,http://www.wikidata.org/entity/Q93035103,,,,en,literal,Colby Hall
1624,uri,http://www.wikidata.org/entity/Q93067299,,,,en,literal,Xueqing Xu
1625,uri,http://www.wikidata.org/entity/Q93339194,,,,en,literal,Srishti Gupta
1626,uri,http://www.wikidata.org/entity/Q94462254,,,,en,literal,Jennifer R Charlton
1627,uri,http://www.wikidata.org/entity/Q94947909,,,,en,literal,Aimee D Potter
1628,uri,http://www.wikidata.org/entity/Q95625285,,,,en,literal,Caroline R. Amoroso
1629,uri,http://www.wikidata.org/entity/Q95844214,,,,en,literal,Shunyan Gu
1630,uri,http://www.wikidata.org/entity/Q95945670,,,,en,literal,Tingting Zhang
1631,uri,http://www.wikidata.org/entity/Q95947897,,,,en,literal,Prabhakara P Reddi
1632,uri,http://www.wikidata.org/entity/Q95968016,,,,en,literal,Hao Jiang
1633,uri,http://www.wikidata.org/entity/Q96049744,,,,en,literal,Mohammad Sadnan Al Manir
1634,uri,http://www.wikidata.org/entity/Q96113336,,,,en,literal,Szymon W Kmiecik
1635,uri,http://www.wikidata.org/entity/Q96118153,,,,en,literal,Jiannan Chen
1636,uri,http://www.wikidata.org/entity/Q96121896,,,,en,literal,Bhiken I Naik
1637,uri,http://www.wikidata.org/entity/Q96136292,,,,en,literal,Meagan Belcher Dufrisne
1638,uri,http://www.wikidata.org/entity/Q96163322,,,,en,literal,Anita Salamon
1639,uri,http://www.wikidata.org/entity/Q96190990,,,,en,literal,Ian C Wenker
1640,uri,http://www.wikidata.org/entity/Q96197730,,,,en,literal,Majid Shafiee-Jood
1641,uri,http://www.wikidata.org/entity/Q96269794,,,,en,literal,Joshua K Meisner
1642,uri,http://www.wikidata.org/entity/Q96349383,,,,en,literal,Melissa H Hey
1643,uri,http://www.wikidata.org/entity/Q96635709,,,,en,literal,Zein-Eddine Meziani
1644,uri,http://www.wikidata.org/entity/Q96687870,,,,en,literal,Meiyang Cui
1645,uri,http://www.wikidata.org/entity/Q96952430,,,,en,literal,Prasanna V Balachandran
1646,uri,http://www.wikidata.org/entity/Q97486433,,,,en,literal,Huong Thi Nguyen
1647,uri,http://www.wikidata.org/entity/Q97529613,,,,en,literal,Zhongqiu Xie
1648,uri,http://www.wikidata.org/entity/Q97551157,,,,en,literal,Shannon Patricia Devlin
1649,uri,http://www.wikidata.org/entity/Q97557803,,,,en,literal,Rathina Kumar Shanmugakani
1650,uri,http://www.wikidata.org/entity/Q97669175,,,,en,literal,Shannon Maura Zelitch
1651,uri,http://www.wikidata.org/entity/Q97906004,,,,en,literal,Wei Li
1652,uri,http://www.wikidata.org/entity/Q98160905,,,,en,literal,Matthew B Panzer
1653,uri,http://www.wikidata.org/entity/Q98218583,,,,en,literal,Zhangli Su
1654,uri,http://www.wikidata.org/entity/Q98236715,,,,en,literal,Jagathpala Shetty
1655,uri,http://www.wikidata.org/entity/Q98307560,,,,en,literal,Chengbo Wang
1656,uri,http://www.wikidata.org/entity/Q98623420,,,,en,literal,Bing Li
1657,uri,http://www.wikidata.org/entity/Q98647847,,,,en,literal,Jessica Reissig
1658,uri,http://www.wikidata.org/entity/Q98804943,,,,en,literal,Hao Liu
1659,uri,http://www.wikidata.org/entity/Q99353339,,,,en,literal,Susan Leroy
1660,uri,http://www.wikidata.org/entity/Q99407557,,,,en,literal,Kelsey Shoub
1661,uri,http://www.wikidata.org/entity/Q99407857,,,,en,literal,Hong-Ru Chen
1662,uri,http://www.wikidata.org/entity/Q99545629,,,,en,literal,Caroline Larson
1663,uri,http://www.wikidata.org/entity/Q99568070,,,,en,literal,Katrina J Debnam
1664,uri,http://www.wikidata.org/entity/Q99603717,,,,en,literal,Swagata Ghosh
1665,uri,http://www.wikidata.org/entity/Q100402192,,,,en,literal,Reza J Daugherty
1666,uri,http://www.wikidata.org/entity/Q100429555,,,,en,literal,Susan H Gray
1667,uri,http://www.wikidata.org/entity/Q100474433,,,,en,literal,Amanda M Zimmet
1668,uri,http://www.wikidata.org/entity/Q100489868,,,,en,literal,Lillian Aoki
1669,uri,http://www.wikidata.org/entity/Q100534197,,,,en,literal,Fabiane M Mundim
1670,uri,http://www.wikidata.org/entity/Q100670993,,,,en,literal,Tanveer Singh
1671,uri,http://www.wikidata.org/entity/Q100737824,,,,en,literal,David J Lessley
1672,uri,http://www.wikidata.org/entity/Q100761347,,,,en,literal,Jeremy Jp Shaw
1673,uri,http://www.wikidata.org/entity/Q100890981,,,,en,literal,Sergio Conetti
1674,uri,http://www.wikidata.org/entity/Q101157375,,,,en,literal,J Zhu
1675,uri,http://www.wikidata.org/entity/Q101157380,,,,en,literal,H Bart-Smith
1676,uri,http://www.wikidata.org/entity/Q102132590,,,,en,literal,Mark F Abel
1677,uri,http://www.wikidata.org/entity/Q102174785,,,,en,literal,Andrei Stepanovich Rapinchuk
1678,uri,http://www.wikidata.org/entity/Q102204551,,,,en,literal,Kevin P Darby
1679,uri,http://www.wikidata.org/entity/Q103836856,,,,en,literal,Shixin Yang
1680,uri,http://www.wikidata.org/entity/Q104142453,,,,en,literal,Leah M Dignan
1681,uri,http://www.wikidata.org/entity/Q104563308,,,,en,literal,Lijing Wang
1682,uri,http://www.wikidata.org/entity/Q104609376,,,,en,literal,Shannon E Reilly
1683,uri,http://www.wikidata.org/entity/Q104790147,,,,en,literal,R T Anderson
1684,uri,http://www.wikidata.org/entity/Q104791523,,,,en,literal,Zakaria Mehrab
1685,uri,http://www.wikidata.org/entity/Q104795202,,,,en,literal,Golam Mohi
1686,uri,http://www.wikidata.org/entity/Q107227872,,,,en,literal,Emma Candelier
1687,uri,http://www.wikidata.org/entity/Q107363347,,,,en,literal,Nada Basit
1688,uri,http://www.wikidata.org/entity/Q109676699,,,,en,literal,Samantha Furr-Rogers
1689,uri,http://www.wikidata.org/entity/Q109689918,,,,en,literal,M. Brittany Johnson
1690,uri,http://www.wikidata.org/entity/Q110937485,,,,en,literal,John R. Hott
1691,uri,http://www.wikidata.org/entity/Q111190908,,,,en,literal,Robert R. Doering
1692,uri,http://www.wikidata.org/entity/Q111236330,,,,en,literal,Ravi Kuchimanchi
