,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value
300,uri,http://www.wikidata.org/entity/Q251241,en,literal,Viktor Zaytsev,en,literal,male
301,uri,http://www.wikidata.org/entity/Q254423,en,literal,Tatyana Tomashova,en,literal,female
302,uri,http://www.wikidata.org/entity/Q256141,en,literal,Vladimir Sakhnov,en,literal,male
303,uri,http://www.wikidata.org/entity/Q259499,en,literal,Sheena Tosta,en,literal,female
304,uri,http://www.wikidata.org/entity/Q261969,en,literal,Torri Edwards,en,literal,female
305,uri,http://www.wikidata.org/entity/Q269752,en,literal,Senja Pusula,en,literal,female
306,uri,http://www.wikidata.org/entity/Q270030,en,literal,Tara Whitten,en,literal,female
307,uri,http://www.wikidata.org/entity/Q270219,en,literal,Anisya Kirdyapkina,en,literal,female
308,uri,http://www.wikidata.org/entity/Q270221,en,literal,Yuliya Golubchikova,en,literal,female
309,uri,http://www.wikidata.org/entity/Q270400,en,literal,Tatiana Lysenko,en,literal,female
310,uri,http://www.wikidata.org/entity/Q270501,en,literal,Andreea Grigore,en,literal,female
311,uri,http://www.wikidata.org/entity/Q270657,en,literal,Anna Meares,en,literal,female
312,uri,http://www.wikidata.org/entity/Q271507,en,literal,Éva Székely,en,literal,female
313,uri,http://www.wikidata.org/entity/Q271607,en,literal,Alina Ivanova,en,literal,female
314,uri,http://www.wikidata.org/entity/Q271722,en,literal,Therese Borssén,en,literal,female
315,uri,http://www.wikidata.org/entity/Q271744,en,literal,Veronika Vítková,en,literal,female
316,uri,http://www.wikidata.org/entity/Q272353,en,literal,Diann Roffe,en,literal,female
317,uri,http://www.wikidata.org/entity/Q272360,en,literal,Luise Krüger,en,literal,female
318,uri,http://www.wikidata.org/entity/Q272570,en,literal,Jade Jones,en,literal,female
319,uri,http://www.wikidata.org/entity/Q272736,en,literal,Sabina Valbusa,en,literal,female
320,uri,http://www.wikidata.org/entity/Q273561,en,literal,Anne-Marie Colchen,en,literal,female
321,uri,http://www.wikidata.org/entity/Q273967,en,literal,Gabriele Hinzmann,en,literal,female
322,uri,http://www.wikidata.org/entity/Q274019,en,literal,Marina Kielmann,en,literal,female
323,uri,http://www.wikidata.org/entity/Q274203,en,literal,Christelle Gros,en,literal,female
324,uri,http://www.wikidata.org/entity/Q274258,en,literal,Édouard Candeveau,en,literal,male
325,uri,http://www.wikidata.org/entity/Q274390,en,literal,Fernanda Ferreira,en,literal,female
326,uri,http://www.wikidata.org/entity/Q274531,en,literal,Maura Viceconte,en,literal,female
327,uri,http://www.wikidata.org/entity/Q274720,en,literal,Élise Bussaglia,en,literal,female
328,uri,http://www.wikidata.org/entity/Q274796,en,literal,Éloyse Lesueur-Aymonin,en,literal,female
329,uri,http://www.wikidata.org/entity/Q274879,en,literal,Émile Ali-Khan,en,literal,male
330,uri,http://www.wikidata.org/entity/Q274994,en,literal,Émile Champion,en,literal,male
331,uri,http://www.wikidata.org/entity/Q274997,en,literal,Nozomi Komuro,en,literal,female
332,uri,http://www.wikidata.org/entity/Q275203,en,literal,Selina Gasparin,en,literal,female
333,uri,http://www.wikidata.org/entity/Q275378,en,literal,Lena Videkull,en,literal,female
334,uri,http://www.wikidata.org/entity/Q275418,en,literal,Joanne Goode,en,literal,female
335,uri,http://www.wikidata.org/entity/Q275590,en,literal,Ilona Richter,en,literal,female
336,uri,http://www.wikidata.org/entity/Q276081,en,literal,Hanne Hegh,en,literal,female
337,uri,http://www.wikidata.org/entity/Q276654,en,literal,Mikhail Dauhaliavets,en,literal,male
338,uri,http://www.wikidata.org/entity/Q279517,en,literal,Prodan Gardzhev,en,literal,male
339,uri,http://www.wikidata.org/entity/Q284562,en,literal,Alan Bannister,en,literal,male
340,uri,http://www.wikidata.org/entity/Q284782,en,literal,Natallia Sazanovich,en,literal,female
341,uri,http://www.wikidata.org/entity/Q285240,en,literal,Nathan Adrian,en,literal,male
342,uri,http://www.wikidata.org/entity/Q285961,en,literal,Émile Grumiaux,en,literal,male
343,uri,http://www.wikidata.org/entity/Q287912,en,literal,Klodiana Shala,en,literal,female
344,uri,http://www.wikidata.org/entity/Q288897,en,literal,Marshevet Myers,en,literal,female
345,uri,http://www.wikidata.org/entity/Q289462,en,literal,Seun Adigun,en,literal,female
346,uri,http://www.wikidata.org/entity/Q290403,en,literal,Jacqueline Lawrence,en,literal,female
347,uri,http://www.wikidata.org/entity/Q290641,en,literal,Tatyana Prorochenko,en,literal,female
348,uri,http://www.wikidata.org/entity/Q290774,en,literal,Michelle Freeman,en,literal,female
349,uri,http://www.wikidata.org/entity/Q291951,en,literal,Ellen Braumüller,en,literal,female
350,uri,http://www.wikidata.org/entity/Q293331,en,literal,Megan Tandy,en,literal,female
351,uri,http://www.wikidata.org/entity/Q299529,en,literal,Judith Zeidler,en,literal,female
352,uri,http://www.wikidata.org/entity/Q299549,en,literal,Sabine Becker,en,literal,female
353,uri,http://www.wikidata.org/entity/Q304485,en,literal,Józef Stogowski,en,literal,male
354,uri,http://www.wikidata.org/entity/Q310447,en,literal,Ville Ritola,en,literal,male
355,uri,http://www.wikidata.org/entity/Q310471,en,literal,Toni Sailer,en,literal,male
356,uri,http://www.wikidata.org/entity/Q311222,en,literal,Kei Nishikori,en,literal,male
357,uri,http://www.wikidata.org/entity/Q311300,en,literal,Colin Jackson,en,literal,male
358,uri,http://www.wikidata.org/entity/Q311725,en,literal,Allen Johnson,en,literal,male
359,uri,http://www.wikidata.org/entity/Q312383,en,literal,Nadezhda Skardino,en,literal,female
360,uri,http://www.wikidata.org/entity/Q312403,en,literal,Magnus Wislander,en,literal,male
361,uri,http://www.wikidata.org/entity/Q313905,en,literal,Georgios Roubanis,en,literal,male
362,uri,http://www.wikidata.org/entity/Q314573,en,literal,Donald Thomas,en,literal,male
363,uri,http://www.wikidata.org/entity/Q315095,en,literal,Paul Masson,en,literal,male
364,uri,http://www.wikidata.org/entity/Q316156,en,literal,Bryan Clay,en,literal,male
365,uri,http://www.wikidata.org/entity/Q316190,en,literal,Joe Sakic,en,literal,male
366,uri,http://www.wikidata.org/entity/Q316558,en,literal,Lothar Knörzer,en,literal,male
367,uri,http://www.wikidata.org/entity/Q316677,en,literal,Leonhard Pohl,en,literal,male
368,uri,http://www.wikidata.org/entity/Q316864,en,literal,Vladislav Tretiak,en,literal,male
369,uri,http://www.wikidata.org/entity/Q317661,en,literal,Mikio Oda,en,literal,male
370,uri,http://www.wikidata.org/entity/Q318892,en,literal,Eddie Eagan,en,literal,male
371,uri,http://www.wikidata.org/entity/Q318923,en,literal,Jānis Lūsis,en,literal,male
372,uri,http://www.wikidata.org/entity/Q321645,en,literal,Gyula Kellner,en,literal,male
373,uri,http://www.wikidata.org/entity/Q324858,en,literal,Jürgen Kissner,en,literal,male
374,uri,http://www.wikidata.org/entity/Q325018,en,literal,Andreas Decker,en,literal,male
375,uri,http://www.wikidata.org/entity/Q325429,en,literal,Ralf Brudel,en,literal,male
376,uri,http://www.wikidata.org/entity/Q325527,en,literal,Fritz Stolze,en,literal,male
377,uri,http://www.wikidata.org/entity/Q325654,en,literal,André Vonarburg,en,literal,male
378,uri,http://www.wikidata.org/entity/Q325808,en,literal,Tomisław Tajner,en,literal,male
379,uri,http://www.wikidata.org/entity/Q328611,en,literal,Jacques Carette,en,literal,male
380,uri,http://www.wikidata.org/entity/Q328951,en,literal,Mary Kom,en,literal,female
381,uri,http://www.wikidata.org/entity/Q333439,en,literal,"Terence Higgins, Baron Higgins",en,literal,male
382,uri,http://www.wikidata.org/entity/Q336071,en,literal,"Arthur Porritt, Baron Porritt",en,literal,male
383,uri,http://www.wikidata.org/entity/Q337612,en,literal,Sippie Tigchelaar,en,literal,female
384,uri,http://www.wikidata.org/entity/Q342345,en,literal,Alexander Dityatin,en,literal,male
385,uri,http://www.wikidata.org/entity/Q343346,en,literal,Noriaki Kasai,en,literal,male
386,uri,http://www.wikidata.org/entity/Q346798,en,literal,András Hargitay,en,literal,male
387,uri,http://www.wikidata.org/entity/Q349984,en,literal,Adam Kowalski,en,literal,male
388,uri,http://www.wikidata.org/entity/Q350144,en,literal,Aleksandr Gusev,en,literal,male
389,uri,http://www.wikidata.org/entity/Q350657,en,literal,Adam Ptáčník,en,literal,male
390,uri,http://www.wikidata.org/entity/Q350790,en,literal,Adam Sandurski,en,literal,male
391,uri,http://www.wikidata.org/entity/Q354692,en,literal,Adelheid Morath,en,literal,female
392,uri,http://www.wikidata.org/entity/Q355113,en,literal,Adelina Sotnikova,en,literal,female
393,uri,http://www.wikidata.org/entity/Q359080,en,literal,Albin Lermusiaux,en,literal,male
394,uri,http://www.wikidata.org/entity/Q365050,en,literal,Adolfo Consolini,en,literal,male
395,uri,http://www.wikidata.org/entity/Q521871,en,literal,Hannemor Gram,en,literal,female
396,uri,http://www.wikidata.org/entity/Q1188721,en,literal,John Davis,en,literal,male
397,uri,http://www.wikidata.org/entity/Q4381418,en,literal,Vladyslav Tretiak,en,literal,male
398,uri,http://www.wikidata.org/entity/Q6844828,en,literal,Miguel Torres,en,literal,male
399,uri,http://www.wikidata.org/entity/Q56254387,en,literal,Alexander Cunningham,en,literal,male
400,uri,http://www.wikidata.org/entity/Q65541,en,literal,Hannes Aigner,en,literal,male
401,uri,http://www.wikidata.org/entity/Q345360,en,literal,Jan-Ove Waldner,en,literal,male
402,uri,http://www.wikidata.org/entity/Q345626,en,literal,Łukasz Kubot,en,literal,male
403,uri,http://www.wikidata.org/entity/Q346924,en,literal,Oscar Swahn,en,literal,male
404,uri,http://www.wikidata.org/entity/Q347340,en,literal,Vladimir Kishkun,en,literal,male
405,uri,http://www.wikidata.org/entity/Q347798,en,literal,Viggo Jensen,en,literal,male
406,uri,http://www.wikidata.org/entity/Q348530,en,literal,Edi Ziegler,en,literal,male
407,uri,http://www.wikidata.org/entity/Q349739,en,literal,Joseph McCormick,en,literal,male
408,uri,http://www.wikidata.org/entity/Q349950,en,literal,Ben Sandford,en,literal,male
409,uri,http://www.wikidata.org/entity/Q351575,en,literal,Gary Tobian,en,literal,male
410,uri,http://www.wikidata.org/entity/Q353616,en,literal,Gyula Zsivótzky,en,literal,male
411,uri,http://www.wikidata.org/entity/Q353988,en,literal,Vénuste Niyongabo,en,literal,male
412,uri,http://www.wikidata.org/entity/Q354129,en,literal,Stefano Cipressi,en,literal,male
413,uri,http://www.wikidata.org/entity/Q354301,en,literal,Lee Evans,en,literal,male
414,uri,http://www.wikidata.org/entity/Q355992,en,literal,Jeff Christie,en,literal,male
415,uri,http://www.wikidata.org/entity/Q357142,en,literal,Gunde Svan,en,literal,male
416,uri,http://www.wikidata.org/entity/Q357351,en,literal,Branislav Regec,en,literal,male
417,uri,http://www.wikidata.org/entity/Q358300,en,literal,Grégory Saint-Géniès,en,literal,male
418,uri,http://www.wikidata.org/entity/Q359092,en,literal,Nikolaos Andriakopoulos,en,literal,male
419,uri,http://www.wikidata.org/entity/Q360703,en,literal,Mike Ryan,en,literal,male
420,uri,http://www.wikidata.org/entity/Q361244,en,literal,Ferenc Bene,en,literal,male
421,uri,http://www.wikidata.org/entity/Q362101,en,literal,Viktor Ruban,en,literal,male
422,uri,http://www.wikidata.org/entity/Q363287,en,literal,Anže Šetina,en,literal,male
423,uri,http://www.wikidata.org/entity/Q363962,en,literal,Rui Costa,en,literal,male
424,uri,http://www.wikidata.org/entity/Q366824,en,literal,Pyrros Dimas,en,literal,male
425,uri,http://www.wikidata.org/entity/Q367686,en,literal,Éric Srecki,en,literal,male
426,uri,http://www.wikidata.org/entity/Q367903,en,literal,Gauthier Grumier,en,literal,male
427,uri,http://www.wikidata.org/entity/Q368478,en,literal,Andrus Värnik,en,literal,male
428,uri,http://www.wikidata.org/entity/Q369243,en,literal,Miloslav Mečíř,en,literal,male
429,uri,http://www.wikidata.org/entity/Q370758,en,literal,Pavol Hochschorner,en,literal,male
430,uri,http://www.wikidata.org/entity/Q371235,en,literal,Ben Rutledge,en,literal,male
431,uri,http://www.wikidata.org/entity/Q372208,en,literal,Mamo Wolde,en,literal,male
432,uri,http://www.wikidata.org/entity/Q372231,en,literal,Dionísio Castro,en,literal,male
433,uri,http://www.wikidata.org/entity/Q376829,en,literal,Gösta Eriksson,en,literal,male
434,uri,http://www.wikidata.org/entity/Q377773,en,literal,Adrián Annus,en,literal,male
435,uri,http://www.wikidata.org/entity/Q381900,en,literal,Roberto Cammarelle,en,literal,male
436,uri,http://www.wikidata.org/entity/Q381903,en,literal,Pierre Quinon,en,literal,male
437,uri,http://www.wikidata.org/entity/Q381905,en,literal,Andrey Abduvaliyev,en,literal,male
438,uri,http://www.wikidata.org/entity/Q382057,en,literal,Eddie Tolan,en,literal,male
439,uri,http://www.wikidata.org/entity/Q387709,en,literal,Cécilia Berder,en,literal,female
440,uri,http://www.wikidata.org/entity/Q388737,en,literal,Satoshi Shimizu,en,literal,male
441,uri,http://www.wikidata.org/entity/Q388883,en,literal,Brigitte Rougeron,en,literal,female
442,uri,http://www.wikidata.org/entity/Q390027,en,literal,Ferenc Szekeres,en,literal,male
443,uri,http://www.wikidata.org/entity/Q390903,en,literal,Agata Wróbel,en,literal,female
444,uri,http://www.wikidata.org/entity/Q405019,en,literal,Aileen Frisch,en,literal,female
445,uri,http://www.wikidata.org/entity/Q405614,en,literal,Emilia Tsoulfa,en,literal,female
446,uri,http://www.wikidata.org/entity/Q406504,en,literal,Jorun Askersrud Nygaard,en,literal,female
447,uri,http://www.wikidata.org/entity/Q406504,en,literal,Jorun Askersrud Nygaard,en,literal,female
448,uri,http://www.wikidata.org/entity/Q412665,en,literal,Ajayi Agbebaku,en,literal,male
449,uri,http://www.wikidata.org/entity/Q418365,en,literal,Akilles Järvinen,en,literal,male
450,uri,http://www.wikidata.org/entity/Q423309,en,literal,Tatiana Ortiz,en,literal,female
451,uri,http://www.wikidata.org/entity/Q427774,en,literal,Tomi Poikolainen,en,literal,male
452,uri,http://www.wikidata.org/entity/Q428805,en,literal,Sandra Zwolle,en,literal,female
453,uri,http://www.wikidata.org/entity/Q429115,en,literal,Joachim Puchner,en,literal,male
454,uri,http://www.wikidata.org/entity/Q429503,en,literal,Victor Verschueren,en,literal,male
455,uri,http://www.wikidata.org/entity/Q430936,en,literal,Mikaël Kingsbury,en,literal,male
456,uri,http://www.wikidata.org/entity/Q431728,en,literal,Kerrin Lee-Gartner,en,literal,female
457,uri,http://www.wikidata.org/entity/Q431755,en,literal,István Szívós,en,literal,male
458,uri,http://www.wikidata.org/entity/Q432434,en,literal,Tatiana Logounova,en,literal,female
459,uri,http://www.wikidata.org/entity/Q432444,en,literal,Ruddy Zang Milama,en,literal,female
460,uri,http://www.wikidata.org/entity/Q432766,en,literal,Beatriz Ferrer-Salat Serra di Migni,en,literal,female
461,uri,http://www.wikidata.org/entity/Q432837,en,literal,Brendan Green,en,literal,male
462,uri,http://www.wikidata.org/entity/Q433035,en,literal,Elena Berezhnaya,en,literal,female
463,uri,http://www.wikidata.org/entity/Q433280,en,literal,Alexandra Coletti,en,literal,female
464,uri,http://www.wikidata.org/entity/Q433389,en,literal,Park Seung-hi,en,literal,female
465,uri,http://www.wikidata.org/entity/Q433542,en,literal,Susanne Glesnes,en,literal,female
466,uri,http://www.wikidata.org/entity/Q433886,en,literal,Georgina Wheatcroft,en,literal,female
467,uri,http://www.wikidata.org/entity/Q434001,en,literal,Fiona MacDonald,en,literal,female
468,uri,http://www.wikidata.org/entity/Q434700,en,literal,Ashia Hansen,en,literal,female
469,uri,http://www.wikidata.org/entity/Q434933,en,literal,Szymon Ziółkowski,en,literal,male
470,uri,http://www.wikidata.org/entity/Q435068,en,literal,Alain Mimoun,en,literal,male
471,uri,http://www.wikidata.org/entity/Q435794,en,literal,Helen Upperton,en,literal,female
472,uri,http://www.wikidata.org/entity/Q435952,en,literal,Dimitrios Golemis,en,literal,male
473,uri,http://www.wikidata.org/entity/Q436093,en,literal,Anna Swenn-Larsson,en,literal,female
474,uri,http://www.wikidata.org/entity/Q437574,en,literal,Anna Verouli,en,literal,female
475,uri,http://www.wikidata.org/entity/Q438710,en,literal,Allan Bentsen,en,literal,male
476,uri,http://www.wikidata.org/entity/Q439306,en,literal,Albert White,en,literal,male
477,uri,http://www.wikidata.org/entity/Q441345,en,literal,Dorothee Schneider,en,literal,female
478,uri,http://www.wikidata.org/entity/Q443142,en,literal,Christian d'Oriola,en,literal,male
479,uri,http://www.wikidata.org/entity/Q443772,en,literal,Barbara Henneberger,en,literal,female
480,uri,http://www.wikidata.org/entity/Q444458,en,literal,Debbie Knox,en,literal,female
481,uri,http://www.wikidata.org/entity/Q450367,en,literal,Alyson Dixon,en,literal,female
482,uri,http://www.wikidata.org/entity/Q450972,en,literal,Anja Althaus,en,literal,female
483,uri,http://www.wikidata.org/entity/Q451941,en,literal,Angela Alupei,en,literal,female
484,uri,http://www.wikidata.org/entity/Q452004,en,literal,Christine Majerus,en,literal,female
485,uri,http://www.wikidata.org/entity/Q454255,en,literal,Dorothy Shepherd-Barron,en,literal,female
486,uri,http://www.wikidata.org/entity/Q454376,en,literal,Edera Cordiale,en,literal,female
487,uri,http://www.wikidata.org/entity/Q454659,en,literal,Alina Tumilovich,en,literal,female
488,uri,http://www.wikidata.org/entity/Q454742,en,literal,Antonina Lazareva,en,literal,female
489,uri,http://www.wikidata.org/entity/Q457470,en,literal,Clara Sanchez,en,literal,female
490,uri,http://www.wikidata.org/entity/Q459807,en,literal,Elena Gómez,en,literal,female
491,uri,http://www.wikidata.org/entity/Q460021,en,literal,Colleen Sostorics,en,literal,female
492,uri,http://www.wikidata.org/entity/Q460249,en,literal,Denise Feierabend,en,literal,female
493,uri,http://www.wikidata.org/entity/Q461061,en,literal,Claus Schiprowski,en,literal,male
494,uri,http://www.wikidata.org/entity/Q462073,en,literal,Eldece Clarke-Lewis,en,literal,female
495,uri,http://www.wikidata.org/entity/Q462085,en,literal,Clara Marangoni,en,literal,female
496,uri,http://www.wikidata.org/entity/Q462351,en,literal,Catherine Quittet,en,literal,female
497,uri,http://www.wikidata.org/entity/Q463399,en,literal,Denis Pankratov,en,literal,male
