,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,conditions.type,conditions.value
288,uri,http://www.wikidata.org/entity/Q109053,en,literal,Art Tatum,literal,blindness
289,uri,http://www.wikidata.org/entity/Q115067,en,literal,Christoph Graupner,literal,blindness
290,uri,http://www.wikidata.org/entity/Q117913,en,literal,Jacques Arago,literal,blindness
291,uri,http://www.wikidata.org/entity/Q118356,en,literal,Johann Jakob Grynaeus,literal,blindness
292,uri,http://www.wikidata.org/entity/Q124527,en,literal,James Thurber,literal,blindness
293,uri,http://www.wikidata.org/entity/Q130355,en,literal,Gilbert Montagné,literal,blindness
294,uri,http://www.wikidata.org/entity/Q133108,en,literal,Clement XII,literal,blindness
295,uri,http://www.wikidata.org/entity/Q133677,en,literal,Helmut Walcha,literal,blindness
296,uri,http://www.wikidata.org/entity/Q134864,en,literal,Moondog,literal,blindness
297,uri,http://www.wikidata.org/entity/Q147989,en,literal,Joaquín Balaguer,literal,blindness
298,uri,http://www.wikidata.org/entity/Q151084,en,literal,Joaquín Rodrigo,literal,blindness
299,uri,http://www.wikidata.org/entity/Q155167,en,literal,John of Bohemia,literal,blindness
300,uri,http://www.wikidata.org/entity/Q159098,en,literal,Reverend Gary Davis,literal,blindness
301,uri,http://www.wikidata.org/entity/Q160518,en,literal,Gustaf Dalén,literal,blindness
302,uri,http://www.wikidata.org/entity/Q173223,en,literal,Mary Cassatt,literal,blindness
303,uri,http://www.wikidata.org/entity/Q173417,en,literal,Joseph Pulitzer,literal,blindness
304,uri,http://www.wikidata.org/entity/Q174478,en,literal,Blind Boy Fuller,literal,blindness
305,uri,http://www.wikidata.org/entity/Q181689,en,literal,Blind Willie McTell,literal,blindness
306,uri,http://www.wikidata.org/entity/Q183698,en,literal,Ivan V of Russia,literal,blindness
307,uri,http://www.wikidata.org/entity/Q187506,en,literal,Honoré Daumier,literal,blindness
308,uri,http://www.wikidata.org/entity/Q188232,en,literal,Didymus the Blind,literal,blindness
309,uri,http://www.wikidata.org/entity/Q189869,en,literal,Benito Pérez Galdós,literal,blindness
310,uri,http://www.wikidata.org/entity/Q205688,en,literal,Enrico Dandolo,literal,blindness
311,uri,http://www.wikidata.org/entity/Q210359,en,literal,Vasily II of Moscow,literal,blindness
312,uri,http://www.wikidata.org/entity/Q213512,en,literal,Bill Cosby,literal,blindness
313,uri,http://www.wikidata.org/entity/Q214541,en,literal,Carl Strehl,literal,blindness
314,uri,http://www.wikidata.org/entity/Q215968,en,literal,Jan Žižka,literal,"blindness, one-eyed"
315,uri,http://www.wikidata.org/entity/Q223963,en,literal,Antoine Laurent de Jussieu,literal,blindness
316,uri,http://www.wikidata.org/entity/Q229625,en,literal,Baba Vanga,literal,blindness
317,uri,http://www.wikidata.org/entity/Q233648,en,literal,Lady Bird Johnson,literal,blindness
318,uri,http://www.wikidata.org/entity/Q234931,en,literal,"Princess Maria Carolina, Duchess of Grazia",literal,blindness
319,uri,http://www.wikidata.org/entity/Q235617,en,literal,Arletty,literal,blindness
320,uri,http://www.wikidata.org/entity/Q236041,en,literal,Diana Gurtskaya,literal,blindness
321,uri,http://www.wikidata.org/entity/Q237165,en,literal,"Infanta Margarita, Duchess of Soria",literal,blindness
322,uri,http://www.wikidata.org/entity/Q239135,en,literal,Anne Sullivan,literal,blindness
323,uri,http://www.wikidata.org/entity/Q239522,en,literal,Annie M. G. Schmidt,literal,blindness
324,uri,http://www.wikidata.org/entity/Q250731,en,literal,"Álmos, Duke of Nitra",literal,blindness
325,uri,http://www.wikidata.org/entity/Q252734,en,literal,Âşık Veysel Şatıroğlu,literal,blindness
326,uri,http://www.wikidata.org/entity/Q257185,en,literal,Dave MacKay,literal,blindness
327,uri,http://www.wikidata.org/entity/Q257227,en,literal,Princess Sophia of the United Kingdom,literal,blindness
328,uri,http://www.wikidata.org/entity/Q257456,en,literal,Fanny Crosby,literal,blindness
329,uri,http://www.wikidata.org/entity/Q261465,en,literal,Sue Townsend,literal,blindness
330,uri,http://www.wikidata.org/entity/Q264196,en,literal,David Blunkett,literal,blindness
331,uri,http://www.wikidata.org/entity/Q269867,en,literal,Odile of Alsace,literal,blindness
332,uri,http://www.wikidata.org/entity/Q271758,en,literal,Laura Bridgman,literal,"blindness, deafblindness"
333,uri,http://www.wikidata.org/entity/Q276194,en,literal,Marla Runyan,literal,blindness
334,uri,http://www.wikidata.org/entity/Q277073,en,literal,Al-Maʿarri,literal,blindness
335,uri,http://www.wikidata.org/entity/Q12356350,en,literal,Valentinas Vytautas Toločka,literal,blindness
336,uri,http://www.wikidata.org/entity/Q12736339,en,literal,Mărgărita Miller-Verghy,literal,blindness
337,uri,http://www.wikidata.org/entity/Q12898656,en,literal,Alexios Komnenos,literal,blindness
338,uri,http://www.wikidata.org/entity/Q12899440,,literal,Q12899440,literal,blindness
339,uri,http://www.wikidata.org/entity/Q12900494,en,literal,John Komnenos,literal,blindness
340,uri,http://www.wikidata.org/entity/Q12902329,en,literal,Theodore Angelos,literal,blindness
341,uri,http://www.wikidata.org/entity/Q13102815,en,literal,Gerlinde Sämann,literal,blindness
342,uri,http://www.wikidata.org/entity/Q13310554,en,literal,Vicenta Arenas Mayor,literal,"blindness, disability"
343,uri,http://www.wikidata.org/entity/Q13424854,en,literal,Youssef El Haddaqui Rabil,literal,blindness
344,uri,http://www.wikidata.org/entity/Q13529901,en,literal,"Ian Fraser, Baron Fraser of Lonsdale",literal,blindness
345,uri,http://www.wikidata.org/entity/Q14125530,en,literal,Hipolito González Calvo,literal,"blindness, disability"
346,uri,http://www.wikidata.org/entity/Q14602245,en,literal,Carl W. Bauer,literal,blindness
347,uri,http://www.wikidata.org/entity/Q14943568,en,literal,Abelardo Gandia Valdes,literal,blindness
348,uri,http://www.wikidata.org/entity/Q14945536,en,literal,John Wall,literal,blindness
349,uri,http://www.wikidata.org/entity/Q14946757,en,literal,James Richard Cocke,literal,blindness
350,uri,http://www.wikidata.org/entity/Q15065508,,literal,Q15065508,literal,blindness
351,uri,http://www.wikidata.org/entity/Q15074495,en,literal,Mori Mōtengai,literal,blindness
352,uri,http://www.wikidata.org/entity/Q15178614,en,literal,Tamaki Aiko,literal,blindness
353,uri,http://www.wikidata.org/entity/Q15329884,en,literal,Andrea Begley,literal,blindness
354,uri,http://www.wikidata.org/entity/Q15451699,en,literal,John Hossack,literal,blindness
355,uri,http://www.wikidata.org/entity/Q15452554,en,literal,John W. Bischoff,literal,blindness
356,uri,http://www.wikidata.org/entity/Q15473795,en,literal,Otto Prytz,literal,blindness
357,uri,http://www.wikidata.org/entity/Q15532610,en,literal,Edward Williams Clay,literal,"blindness, tuberculosis"
358,uri,http://www.wikidata.org/entity/Q15613390,en,literal,Arvo Karvinen,literal,blindness
359,uri,http://www.wikidata.org/entity/Q15728053,en,literal,Ángel Figuerola Auque,literal,blindness
360,uri,http://www.wikidata.org/entity/Q15732701,en,literal,Jacob Bolotin,literal,blindness
361,uri,http://www.wikidata.org/entity/Q15873282,en,literal,Jiří Vychodil,literal,blindness
362,uri,http://www.wikidata.org/entity/Q15910605,,literal,Q15910605,literal,blindness
363,uri,http://www.wikidata.org/entity/Q15954461,en,literal,Lucy Ching Man Fai,literal,blindness
364,uri,http://www.wikidata.org/entity/Q15967879,en,literal,David Hunter,literal,blindness
365,uri,http://www.wikidata.org/entity/Q15998998,en,literal,Frank Marriott,literal,blindness
366,uri,http://www.wikidata.org/entity/Q15999094,en,literal,Walter Harris Callow,literal,blindness
367,uri,http://www.wikidata.org/entity/Q16009343,en,literal,J. Trevor Morgan,literal,blindness
368,uri,http://www.wikidata.org/entity/Q16019558,en,literal,Janet Shaw,literal,blindness
369,uri,http://www.wikidata.org/entity/Q16058698,en,literal,Howard Hille Johnson,literal,blindness
370,uri,http://www.wikidata.org/entity/Q16065754,en,literal,George Warne,literal,blindness
371,uri,http://www.wikidata.org/entity/Q16093160,en,literal,Ed Walker,literal,blindness
372,uri,http://www.wikidata.org/entity/Q16118595,en,literal,Abdel Karim Kahlout,literal,blindness
373,uri,http://www.wikidata.org/entity/Q16124460,en,literal,Abdul Basit Hashem Mohamed,literal,blindness
374,uri,http://www.wikidata.org/entity/Q16199463,en,literal,Dave Heeley,literal,blindness
375,uri,http://www.wikidata.org/entity/Q16204816,en,literal,Kirby Cote,literal,blindness
376,uri,http://www.wikidata.org/entity/Q16205186,en,literal,J. Robert Atkinson,literal,blindness
377,uri,http://www.wikidata.org/entity/Q16232003,en,literal,Yusuf Uçar,literal,blindness
378,uri,http://www.wikidata.org/entity/Q16265059,en,literal,Chikako Ono,literal,blindness
379,uri,http://www.wikidata.org/entity/Q16266562,en,literal,Prach Choun,literal,blindness
380,uri,http://www.wikidata.org/entity/Q16331139,en,literal,Panagiotis Kouroumplis,literal,blindness
381,uri,http://www.wikidata.org/entity/Q16336048,en,literal,Kingorō Shimenishiki,literal,blindness
382,uri,http://www.wikidata.org/entity/Q16442093,en,literal,Maritza Arango Buitrago,literal,blindness
383,uri,http://www.wikidata.org/entity/Q16601566,en,literal,María de los Dolores López,literal,blindness
384,uri,http://www.wikidata.org/entity/Q16731120,en,literal,James Kutsch,literal,blindness
385,uri,http://www.wikidata.org/entity/Q16770248,en,literal,Kiyoshi Kawai,literal,blindness
386,uri,http://www.wikidata.org/entity/Q16847407,en,literal,Kanchanmala Pande,literal,blindness
387,uri,http://www.wikidata.org/entity/Q17057929,en,literal,Jesús Santrich,literal,"blindness, focal dermal hypoplasia"
388,uri,http://www.wikidata.org/entity/Q17182813,en,literal,Ahmed Harara,literal,blindness
389,uri,http://www.wikidata.org/entity/Q17355381,en,literal,Sophie Massieu,literal,blindness
390,uri,http://www.wikidata.org/entity/Q18119839,,literal,Q18119839,literal,blindness
391,uri,http://www.wikidata.org/entity/Q18237072,en,literal,Adélia Sigaud,literal,blindness
392,uri,http://www.wikidata.org/entity/Q18246793,en,literal,Ethel Rosenfeld,literal,blindness
393,uri,http://www.wikidata.org/entity/Q18410116,en,literal,Alexios Komnenos,literal,blindness
394,uri,http://www.wikidata.org/entity/Q18644321,en,literal,Lorgio Lucía Lazo,literal,blindness
395,uri,http://www.wikidata.org/entity/Q18746949,en,literal,Little Willie Jackson,literal,blindness
396,uri,http://www.wikidata.org/entity/Q18991485,en,literal,Katsura Fukuten,literal,blindness
397,uri,http://www.wikidata.org/entity/Q19712754,en,literal,Mary Anne Criddle,literal,blindness
398,uri,http://www.wikidata.org/entity/Q19731584,en,literal,Robert Benjamin Irwin,literal,blindness
399,uri,http://www.wikidata.org/entity/Q19871030,en,literal,Joseph Barritt,literal,blindness
400,uri,http://www.wikidata.org/entity/Q20402245,,literal,Q20402245,literal,blindness
401,uri,http://www.wikidata.org/entity/Q20670760,en,literal,Einar Melling,literal,blindness
402,uri,http://www.wikidata.org/entity/Q20732972,en,literal,Edward Randles,literal,blindness
403,uri,http://www.wikidata.org/entity/Q20734094,en,literal,Viktor Eberhard,literal,blindness
404,uri,http://www.wikidata.org/entity/Q20734368,en,literal,Robert Williams,literal,blindness
405,uri,http://www.wikidata.org/entity/Q21168632,en,literal,Sabra Darmon,literal,blindness
406,uri,http://www.wikidata.org/entity/Q21552517,en,literal,Johannes Borgesius,literal,blindness
407,uri,http://www.wikidata.org/entity/Q22343714,en,literal,Shirley Gunter,literal,blindness
408,uri,http://www.wikidata.org/entity/Q22671587,en,literal,Blind-Kristian,literal,blindness
409,uri,http://www.wikidata.org/entity/Q22909435,en,literal,Tommy Edison,literal,blindness
410,uri,http://www.wikidata.org/entity/Q23040717,en,literal,Jonna Heynke,literal,blindness
411,uri,http://www.wikidata.org/entity/Q24084799,en,literal,Beno Zephine N L,literal,blindness
412,uri,http://www.wikidata.org/entity/Q24238936,en,literal,"Sir Henry Winchcombe, 2nd Baronet",literal,blindness
413,uri,http://www.wikidata.org/entity/Q24971462,en,literal,Basil Doukas Kamateros,literal,blindness
414,uri,http://www.wikidata.org/entity/Q25451822,en,literal,Ibn Hamdan,literal,blindness
415,uri,http://www.wikidata.org/entity/Q25451975,,literal,Q25451975,literal,blindness
416,uri,http://www.wikidata.org/entity/Q25453620,,literal,Q25453620,literal,blindness
417,uri,http://www.wikidata.org/entity/Q25474902,en,literal,Angelo Raffaele Tancredi,literal,blindness
418,uri,http://www.wikidata.org/entity/Q26694205,en,literal,Albert Mousheghyan,literal,blindness
419,uri,http://www.wikidata.org/entity/Q27768136,en,literal,Daniël Brachthuizer,literal,blindness
420,uri,http://www.wikidata.org/entity/Q27811380,en,literal,Elizabeth Garrett,literal,blindness
421,uri,http://www.wikidata.org/entity/Q27825009,en,literal,Jan Hendrik Christoffel ten Broeke,literal,blindness
422,uri,http://www.wikidata.org/entity/Q27825744,en,literal,Rinke van Bruggen,literal,blindness
423,uri,http://www.wikidata.org/entity/Q27916470,en,literal,Dean du Plessis,literal,blindness
424,uri,http://www.wikidata.org/entity/Q27919830,en,literal,Sadhan Gupta,literal,blindness
425,uri,http://www.wikidata.org/entity/Q27988489,,literal,Q27988489,literal,blindness
426,uri,http://www.wikidata.org/entity/Q28042217,en,literal,Ibrahim al-Dabbagh,literal,blindness
427,uri,http://www.wikidata.org/entity/Q28052668,en,literal,Timothée Adolphe,literal,blindness
428,uri,http://www.wikidata.org/entity/Q28528686,en,literal,Shekhar Naik,literal,blindness
429,uri,http://www.wikidata.org/entity/Q28673783,en,literal,Flora Molton,literal,"blindness, cataract"
430,uri,http://www.wikidata.org/entity/Q28714887,,literal,Q28714887,literal,blindness
431,uri,http://www.wikidata.org/entity/Q28714893,,literal,Q28714893,literal,blindness
432,uri,http://www.wikidata.org/entity/Q28715002,en,literal,Ibn al-Khabbaz,literal,blindness
433,uri,http://www.wikidata.org/entity/Q28716578,en,literal,Hibat Allāh ibn Najm al-Dīn Ibn al-Bārizī,literal,blindness
434,uri,http://www.wikidata.org/entity/Q28717402,en,literal,Abu 'Abd al-Rahman al-Sulami,literal,blindness
435,uri,http://www.wikidata.org/entity/Q278519,en,literal,Scott MacIntyre,literal,blindness
436,uri,http://www.wikidata.org/entity/Q286028,en,literal,Louis Émile Javal,literal,blindness
437,uri,http://www.wikidata.org/entity/Q291708,en,literal,Lutgardis,literal,blindness
438,uri,http://www.wikidata.org/entity/Q293171,en,literal,Maria Theresia von Paradis,literal,blindness
439,uri,http://www.wikidata.org/entity/Q293554,en,literal,Al-Dhahabi,literal,blindness
440,uri,http://www.wikidata.org/entity/Q297783,en,literal,Appius Claudius Caecus,literal,blindness
441,uri,http://www.wikidata.org/entity/Q299669,en,literal,Louis Vierne,literal,blindness
442,uri,http://www.wikidata.org/entity/Q299922,en,literal,Empress Wang,literal,blindness
443,uri,http://www.wikidata.org/entity/Q305063,en,literal,Sheikh Imam,literal,blindness
444,uri,http://www.wikidata.org/entity/Q307185,en,literal,Sheikh Abdulaziz al-Sheikh,literal,blindness
445,uri,http://www.wikidata.org/entity/Q307193,en,literal,Abd al-Aziz Bin Baz,literal,blindness
446,uri,http://www.wikidata.org/entity/Q310435,en,literal,Louis the Blind,literal,blindness
447,uri,http://www.wikidata.org/entity/Q311205,en,literal,Chen Guangcheng,literal,blindness
448,uri,http://www.wikidata.org/entity/Q311674,en,literal,Francesco Landini,literal,blindness
449,uri,http://www.wikidata.org/entity/Q312698,en,literal,Frederick Delius,literal,blindness
450,uri,http://www.wikidata.org/entity/Q312954,en,literal,Rudaki,literal,blindness
451,uri,http://www.wikidata.org/entity/Q315784,en,literal,José Feliciano,literal,blindness
452,uri,http://www.wikidata.org/entity/Q316986,en,literal,Claude Choules,literal,blindness
453,uri,http://www.wikidata.org/entity/Q317928,en,literal,Abdul-Rahman al-Barrak,literal,blindness
454,uri,http://www.wikidata.org/entity/Q319746,en,literal,John Fante,literal,blindness
455,uri,http://www.wikidata.org/entity/Q323602,en,literal,Futabayama Sadaji,literal,blindness
456,uri,http://www.wikidata.org/entity/Q323669,en,literal,Bo Carter,literal,blindness
457,uri,http://www.wikidata.org/entity/Q324251,en,literal,Vladimir of Bulgaria,literal,blindness
458,uri,http://www.wikidata.org/entity/Q328203,en,literal,Maria Hellwig,literal,blindness
459,uri,http://www.wikidata.org/entity/Q328765,en,literal,Taha Hussein,literal,blindness
460,uri,http://www.wikidata.org/entity/Q330191,en,literal,James Holman,literal,blindness
461,uri,http://www.wikidata.org/entity/Q334057,en,literal,Henry Fawcett,literal,blindness
462,uri,http://www.wikidata.org/entity/Q335838,en,literal,Turlough O'Carolan,literal,blindness
463,uri,http://www.wikidata.org/entity/Q336544,en,literal,Simeon Bekbulatovich,literal,blindness
464,uri,http://www.wikidata.org/entity/Q343101,en,literal,Magnus IV of Norway,literal,blindness
465,uri,http://www.wikidata.org/entity/Q343572,en,literal,Ilham Zakiyev,literal,blindness
466,uri,http://www.wikidata.org/entity/Q348666,en,literal,Dom Pérignon,literal,blindness
467,uri,http://www.wikidata.org/entity/Q349346,en,literal,George Shearing,literal,blindness
468,uri,http://www.wikidata.org/entity/Q352967,en,literal,W. C. Handy,literal,blindness
469,uri,http://www.wikidata.org/entity/Q353003,en,literal,Bertus Aafjes,literal,blindness
470,uri,http://www.wikidata.org/entity/Q353547,en,literal,Bogd Khan,literal,blindness
